dates,data_GDP,data_cc,data_ukas,data_ASind
1979.75,-0.00266457941418574,-0.00267725721865242,83.2226333333333,0.0412737
1980,-0.00111233867711125,-0.00568290806072635,84.1679333333333,0.0371244
1980.25,-0.0247300574900384,-0.0266884457627117,82.7964,0.0087836
1980.5,-0.00533192877130073,0.00676687990731706,82.6307666666667,0.0154001
1980.75,0.0150155367538964,0.00995845025950182,84.0810333333333,0.0361284
1981,0.0159410033688983,-0.000119408864756032,81.3953666666667,-0.0314562
1981.25,-0.0107311062493736,-0.00322020918482657,77.6180333333333,-0.0403426
1981.5,0.00852228581074765,0.00123333480097854,74.7807,-0.0322427
1981.75,-0.014339511237524,-0.0102478257823528,73.4109666666667,-0.0041537
1982,-0.0186161334406907,0.00438022044981823,71.1478666666667,-0.0084133
1982.25,0.00150663545702789,-3.5492043735097e-06,69.2175666666667,-0.0133172
