dates,data_GDP,data_cc,data_inv,data_dpc,data_dpas,data_dwc,data_nc,data_gas,data_ukas,data_invRed,data_FFRshadow,data_ASind
1966.25,0.000611752302925428,-0.000239300629531147,-0.0177129000375968,1.00814351723516,1.00124545969133,1.01109068669416,0.00905756754181164,1.09375508312929,90.3456333333333,0.0230023943563067,4.91373626373626,-0.00930871156329161
1966.5,0.00558296430730598,0.00850428578118168,-0.0102546028755732,1.00961071540413,1.00131766228486,1.01096903137057,0.00334074803133833,1.04356589435513,92.9518666666667,0.0193361493753645,5.41065217391304,0.0719488152125503
1966.75,0.00518572523455418,0.00117266248433801,0.00285882664685655,1.00836274147876,1.0013898648784,1.00965025583216,0.0036204644854303,0.993376705580972,93.1528333333333,0.0143886941889297,5.55978260869565,0.00875995051103706
1967,0.00550469319414937,0.00243363199049096,-0.0281602034200281,1.00414122897664,1.00146206747193,1.01074637207548,-0.00368723678849525,0.943187516806814,93.8888333333333,0.0104702076200471,4.81944444444444,0.0233694344157382
1967.25,-0.00312571490927427,0.00984064999303635,-0.0405866884328345,1.0050724761076,1.0023843426386,1.00945633524204,-0.0075017409416267,0.911292953724928,95.0636,0.00746957215881938,3.99230769230769,0.0358497069256514
1967.5,0.00449808774434324,0.000188140640384304,0.0239821580084776,1.00954294001608,1.00330661780527,1.01401892117933,0.00196185530839665,0.879398390643042,93.7206666666667,0.00678354885106724,3.89184782608696,-0.033781709632735
1967.75,0.0029766963477047,0.00156540800532312,0.0168059894843005,1.01104507811926,1.00422889297195,1.01153415324529,0.00367041207367835,0.847503827561156,93.9100666666667,0.00689062405132912,4.17282608695652,0.00851673271387376
1968,0.0162996482540811,0.0197923605238683,0.0159596497272627,1.01102506983628,1.00515116813862,1.0159275266961,0.00086964461621708,0.81560926447927,93.6505666666667,0.00837441743650569,4.79263736263736,-0.0037619028268745
1968.25,0.0131831177886257,0.0117256470823226,0.0341498912034508,1.01050398018467,1.00620532577224,1.01567781271923,0.00550976160124472,0.786895993332257,90.3167333333333,0.00699964939539033,5.98428571428571,-0.0849693328985769
1968.5,0.00364586386336985,0.0144947236520445,-0.0317243853251945,1.00976566695744,1.00725948340587,1.01543580812984,0.00488095975989022,0.758182722185243,89.4689666666667,0.00465812904740392,5.94652173913043,-0.0182736048531131
1968.75,-0.000826908965529949,-0.000251691827377609,0.00606714926844987,1.01400756414296,1.0083136410395,1.01627816735969,0.00147910433025888,0.72946945103823,87.3595333333333,0.00363293911069285,5.91815217391304,-0.0489405792216404
1969,0.0110547178168403,0.00655160199775962,0.052741636437549,1.01027696465812,1.00936779867312,1.01389653576252,0.00645995501026864,0.700756179891216,87.2194666666667,0.0011485712707735,6.56744444444444,-6.1484387228139e-05
1969.25,-0.00103450144317163,0.00236052670871878,-0.00997842696750251,1.01262951777118,1.00953292494181,1.0168425033945,0.00541891927183169,0.687496045517908,86.7483333333333,-0.00103459930683236,8.33252747252747,-0.00801906950689835
1969.5,0.00230468399958461,0.000584917439308885,0.0158199983173395,1.01395309641709,1.0096980512105,1.01450802648958,0.00157022617134439,0.674235911144599,86.5544333333333,-0.00626630684082841,8.98108695652174,-0.00130749573353239
1969.75,-0.00971887927011705,0.00313051893228211,-0.0543194576797568,1.01281018731454,1.00986317747919,1.01733852716227,-0.0028668615002001,0.660975776771291,84.9410333333333,-0.0130763877338511,8.94163043478261,-0.03459235399161
1970,-0.00667025777061969,0.00100125305991972,-0.0354634677891044,1.0139807858164,1.01002830374787,1.01106094735942,-0.00827185999434699,0.647715642397983,80.8238,-0.0214777308090586,8.55888888888889,-0.0878133864223911
1970.25,-0.00391502613531847,-0.000813511754370833,-0.00316189066502481,1.01385170074129,1.00991766025734,1.01291622526655,-0.0154326772747173,0.635119295933904,76.6880333333333,-0.0217250391323356,7.8832967032967,-0.0800685737033559
1970.5,0.00348747778175884,0.0030429936780032,0.0104564308777331,1.00817988000653,1.00980701676681,1.016642576975,-0.00924720481396601,0.622522949469826,73.8158333333333,-0.0164576143635422,6.71108695652174,-0.0497780327676227
1970.75,-0.0166087305583753,-0.00855316980819953,-0.0603884652242703,1.01311848305816,1.00969637327628,1.01158314108963,-0.0151593211596972,0.609926603005748,70.2233,-0.0181818190055614,5.56826086956522,-0.0575493580186763
1971,0.021219913578566,0.0134357096238893,0.104697829098667,1.01507262835693,1.00958572978575,1.02089344758828,-0.00357249385321312,0.59733025654167,67.8136333333333,-0.00750136639169963,3.86277777777778,-0.0340473456985012
1971.25,-0.000295605203825211,0.00345635986205517,0.0222884280806843,1.01303347256697,1.0092899206302,1.01585114773762,-6.76340165028932e-05,0.582974144820114,66.7520333333333,-0.00530080517030473,4.56725274725275,-0.0122540566560505
1971.5,0.00266637432466821,0.00241161375209709,0.00652949890280929,1.01014599221975,1.00899411147465,1.01378064986875,-0.00376838458199069,0.568618033098559,66.6297333333333,-0.00374224981676985,5.47554347826087,0.001573056125307
1971.75,-0.00331153170556053,0.010789741443924,-0.0329648414954669,1.00830563694342,1.0086983023191,1.01359332213167,0.00398920988148577,0.554261921377004,66.9883666666667,0.00194966087524318,4.74760869565217,0.00851921008128122
1972,0.00694515983986932,0.00183448569376621,0.0525375370660601,1.015083767832,1.00840249316355,1.03101710763505,0.000858047740383228,0.539905809655448,66.6261333333333,0.00485041427181621,3.54901098901099,-0.00190235733531467
1972.25,0.017189920783609,0.0136037716098261,0.0499915813517182,1.00620061874723,1.01000328210773,1.01386504013717,0.0054936971842392,0.523231475419527,65.1106333333333,0.00478492738507175,4.30142857142857,-0.0178947266590838
1972.5,0.00409911451937228,0.00999312874746749,0.00880145669504095,1.0095276265891,1.01160407105191,1.01197619104672,0.00159163839432974,0.506557141183605,63.8755333333333,0.00055544423065701,4.74141304347826,-0.0322950000000001
1972.75,0.0118268974916598,0.0184165996765504,0.0014719478839158,1.01266771818657,1.01320485999609,1.016863806052,0.00956106338034246,0.489882806947683,67.0432333333333,0.00579257908903319,5.14554347826087,0.0579514
1973,0.0192998941454312,0.0129456936402979,0.0518039328427582,1.0114616691994,1.01480564894026,1.01493803710887,0.00810330258990355,0.473208472711762,71.4019666666667,0.00295544948319382,6.53822222222222,0.0855849000000006
1973.25,0.00566635562163942,-0.00561230440141403,0.0365813613228605,1.01525185405677,1.01807870986693,1.01390615456501,0.00390164031227158,0.47284900754783,72.9839666666667,-0.0032755441701342,7.81846153846154,0.0267355000000004
1973.5,-0.0104303982311906,-0.00164386166262709,-0.0420915062913316,1.01928497843875,1.02135177079359,1.01611638428246,-0.00103971212282872,0.472489542383899,74.5439,-0.00808181116230244,10.5577173913043,0.0170464999999996
1973.75,0.00439052921372429,-0.00804412589327619,0.0299430985814375,1.01972934843568,1.02462483172026,1.01507366898573,0.00260000975264774,0.472130077219968,75.4895666666667,-0.0109917785041231,9.99673913043478,0.0150922
1974,-0.0137535798256168,-0.0141055894418316,-0.0639200217313407,1.0186905932824,1.02789789264692,1.01407372721166,-0.0049974756240081,0.471770612056036,73.5610333333333,-0.0176242254254637,9.33377777777778,-0.0278069000000006
1974.25,-0.00271414886836396,-0.00149377017913421,-0.00908774414246505,1.02334312362744,1.02610402738803,1.02226579507898,-0.00405966063208574,0.469784051522019,72.5371,-0.0112573163690382,11.2513186813187,-0.0191742999999997
1974.5,-0.0145011936043553,-0.00071861680326446,-0.0582245067089202,1.0288945277145,1.02431016212913,1.02252347466708,-0.00451839182369884,0.467797490988001,74.1858,-0.00914916414735334,12.0985869565217,0.0234111000000003
1974.75,-0.00889309640060709,-0.0197289775749185,0.00104645270822612,1.02898945636833,1.02251629687024,1.01911822935761,-0.0188684665788932,0.465810930453984,74.2896666666667,-0.0130869214961713,9.34434782608696,0.00680230000000003
1975,-0.0170908074138447,0.0035090861255398,-0.18048245557106,1.02247031038136,1.02072243161135,1.01374343512639,-0.0290216375634142,0.463824369919966,71.3008,-0.0160599091110862,6.30533333333333,-0.055588999999999
1975.25,0.00239172071600668,0.0115864568661861,-0.0349512687651092,1.01475199336979,1.01874754998412,1.01142869582362,-0.0101749276380576,0.452917218877058,70.8958,-0.00579517083357128,5.41846153846154,-0.0039026
1975.5,0.0112820081788421,0.00842278002800745,0.0689775595997375,1.01751873127439,1.0167726683569,1.01620324283846,0.00565713805151491,0.44201006783415,70.1241333333333,0.00623455217172175,6.15586956521739,-0.0184178999999997
1975.75,0.00845627977348373,0.00577691401013913,0.022611954693998,1.01659011653257,1.01479778672967,1.01663240004914,0.00685761785868833,0.431102916791242,69.4061,0.0116332475093186,5.41119565217391,-0.00927040000000003
1976,0.0174638157154963,0.0150216743106548,0.0873362636280701,1.01051195563236,1.01282290510245,1.01568392190255,0.0112981786400326,0.420195765748334,69.5123666666667,0.0167720902259267,4.82648351648352,-0.00440129999999998
1976.25,0.00281499269388119,0.00466334107570665,0.0343213927139097,1.01003111722948,1.01289889951323,1.01610773081593,-0.0013809136530929,0.412237117683652,66.9177333333333,0.00328936115940781,5.19538461538462,-0.0481758000000009
1976.5,0.000649768122620742,0.00565148416427608,-0.00134371316866222,1.01283656031475,1.01297489392401,1.0191235633336,-0.000871015217193349,0.40427846961897,63.8158,0.00527663029008174,5.28347826086957,-0.0473793000000007
1976.75,0.00278993578396403,0.00845892512128188,0.00302091306394292,1.01775517497994,1.01305088833479,1.0187647045859,-0.00299426417112425,0.396319821554288,64.6861666666667,0.0030900552420885,4.87423913043478,0.00904569999999993
1977,0.00737493275519929,0.0073472271247037,0.0409180179993918,1.01597787983984,1.01312688274557,1.0177895415635,0.00398431682970068,0.388361173489607,65.5482,0.00735173385935806,4.66066666666667,0.0182435000000003
1977.25,0.0145688130708268,0.000722156453603962,0.0645522550662276,1.01400850892086,1.0136714693273,1.01871545581136,0.0131758181923742,0.378605082008578,68.6658666666667,0.0104050186856535,5.15747252747253,0.0563006000000001
1977.5,0.0129950677172479,0.00452327326792235,0.0444764273826683,1.01209475421932,1.01421605590903,1.01654956558104,0.00405765124606106,0.368848990527549,68.0736,0.0068792072009165,5.81641304347826,-0.0249284000000002
1977.75,-0.00442579303862756,0.0104760162528033,-0.0298529446660556,1.02136571853066,1.01476064249076,1.01747558784995,0.00820664662555126,0.35909289904652,62.3167,0.00708470650529147,6.51130434782609,-0.111837800000001
1978,-0.00110255202458598,0.00131302420970547,0.0150134410146325,1.01444144741957,1.0153052290725,1.02010712329909,-0.00329391457273553,0.349336807565491,65.6018333333333,0.00889610535947405,6.75955555555556,0.0844936000000012
1978.25,0.0335923894669738,0.0168311543625173,0.0586056274647531,1.01894299449878,1.01655906001265,1.02257693578554,0.0210987992756873,0.345966293092078,72.1700333333333,0.0167100957244477,7.28263736263736,0.112676699999999
1978.5,0.0054361462543886,-0.000378568757978925,0.0241505143777454,1.016831525212,1.01781289095281,1.01815137753178,0.00479703697431466,0.342595778618665,75.2237,0.00862808522643732,8.09478260869565,0.0661840000000004
1978.75,0.0086852680347187,0.00337020515867081,0.0181954641815611,1.0202703047855,1.01906672189297,1.02113538073034,0.00374780093582716,0.339225264145252,77.3754,0.00912623854892214,9.57782608695652,0.0344382999999999
1979,-0.00268586274324845,0.000683710630793755,-0.00282221472476429,1.01805466378443,1.02032055283313,1.01961915788919,0.00331559685449845,0.335854749671838,79.9142,0.00890302267719445,10.0732222222222,0.0602298999999998
1979.25,-0.00314217909516135,-0.00486005953378665,-0.00511185019006,1.02419211660292,1.02134715520892,1.01446582953864,-0.00247955105444575,0.34018219357554,79.1688666666667,0.00643896283691792,10.181978021978,0.0224225999999997
1979.5,0.00283677118144121,0.00511935143778919,-0.0215486770280009,1.02162558658248,1.02237375758472,1.02157410694456,0.00391347916053864,0.344509637479242,81.3457666666667,0.00847324236774227,10.9401086956522,0.0467514999999994
1979.75,-0.00266457941418574,-0.00267725721865242,-0.0230601858239545,1.01839473587107,1.02340035996051,1.01652076810812,-0.00191101182576769,0.348837081382945,83.2226333333333,0.00956576498601525,13.5802173913043,0.0412736999999996
1980,-0.00111233867711125,-0.00568290806072635,-0.0111146384960392,1.02078627259295,1.0244269623363,1.01826534797729,-0.00733473567944509,0.353164525286646,84.1679333333333,0.00485655825629827,15.0652747252747,0.0371244000000002
1980.25,-0.0247300574900384,-0.0266884457627117,-0.0927734208977924,1.02350825270123,1.02374990269459,1.02040379318186,-0.0162834644764818,0.351697970979702,82.7964,0.00116950983885022,12.6689010989011,0.00878359999999993
1980.5,-0.00533192877130073,0.00676687990731706,-0.0724226449682073,1.022107070365,1.02307284305287,1.02047853134354,-0.0105423318458957,0.350231416672758,82.6307666666667,0.00559309143453124,9.82315217391304,0.0154001000000002
1980.75,0.0150155367538964,0.00995845025950182,0.0856510005116267,1.02571769035754,1.02239578341115,1.02478677898246,0.0106551359513842,0.348764862365813,84.0810333333333,0.0147987153512821,15.8528260869565,0.0361284000000004
1981,0.0159410033688983,-0.000119408864756032,0.0850570352736044,1.02598904401304,1.02171872376943,1.02142606417268,0.00176303531756661,0.347298308058869,81.3953666666667,0.0110143473869551,16.5955555555556,-0.0314562000000005
1981.25,-0.0107311062493736,-0.00322020918482657,-0.0456212511792486,1.01963103298464,1.02065864272824,1.01871773432294,-0.00160341730700919,0.347814761882145,77.6180333333333,0.00371638306444755,17.7869230769231,-0.0403426000000005
1981.5,0.00852228581074765,0.00123333480097854,0.0514497150930442,1.01863689904649,1.01959856168706,1.0188177595748,-0.00507754065060562,0.348331215705421,74.7807,0.0112861746605084,17.594347826087,-0.0322427
1981.75,-0.014339511237524,-0.0102478257823528,-0.0392336688384649,1.01713422687757,1.01853848064587,1.01454090392251,-0.0115542748066177,0.348847669528697,73.4109666666667,0.000536458490882019,13.5883695652174,-0.00415369999999997
1982,-0.0186161334406907,0.00438022044981823,-0.102326955914674,1.01366931944287,1.01747839960468,1.01433249290078,-0.018480811109713,0.349364123351973,71.1478666666667,0.00784346847736117,14.2074444444444,-0.0084133
1982.25,0.00150663545702789,-3.5492043735097e-06,-0.00380497204580443,1.01290799346836,1.01610834553503,1.01157569195789,-0.00548404101941191,0.34915760533464,69.2175666666667,0.00693401449066577,14.5141758241758,-0.0133171999999999
1982.5,-0.00674240238246471,0.00376917845693603,-0.0121181459665145,1.01408675184989,1.01473829146538,1.01354804803731,-0.0115071562969775,0.348951087317308,69.0017666666667,0.00888052592770805,11.0127173913043,0.00515709999999999
1982.75,-0.00263523968404433,0.0143306335342435,-0.0834844509311257,1.01030824670144,1.01336823739573,1.00712343259429,-0.0128748857730288,0.348744569299976,70.0201666666667,0.00250899410452465,9.28391304347826,0.0384439999999994
1983,0.0104434327936107,0.00718937665070296,0.0314108404672897,1.00751690557582,1.01199818332607,1.01244829352657,0.00127238753640002,0.348538051282644,68.7219,0.0103277933729604,8.65755555555556,-0.00588470000000009
1983.25,0.0198974249697428,0.0175546658502492,0.0822528689151492,1.00740221089224,1.0114518845684,1.00984825358058,0.00976969310837594,0.342546758195221,66.1337,0.018012753536258,8.80274725274725,-0.0424622999999991
1983.5,0.0169691659953819,0.0149486139886652,0.0579013108482043,1.01056952548485,1.01090558581073,1.00813343239301,0.00938108195941201,0.336555465107799,65.0985333333333,0.012848884897636,9.45815217391304,-0.0226229999999996
1983.75,0.017779761635472,0.0129422623809203,0.0899697376920345,1.00755545775617,1.01035928705306,1.01047551884044,0.016768002534906,0.330564172020376,65.8166333333333,0.0195535553083683,9.43010869565217,0.00879549999999985
1984,0.0152046557956491,0.00411013989017439,0.0881004827286729,1.01007351399073,1.00981298829539,1.0087789869497,0.00989229260559243,0.324572878932954,67.7726666666667,0.0107651128980297,9.68857142857143,0.0367322000000005
1984.25,0.0145910665082702,0.0113733624547114,0.0294632736080667,1.00852182264138,1.00859334904142,1.00830865313902,0.00758744872162742,0.323609784461859,69.5271,0.0235987649002709,10.5547252747253,0.0369991000000004
1984.5,0.00692946193710986,0.00472397320684026,0.0187448734489974,1.00885191592398,1.00737370978744,1.00745832701685,0.00528889814322842,0.322646689990765,70.4385666666667,0.0199702231965739,11.3922826086957,0.0258618000000004
1984.75,0.00513882795756215,0.00983454075393997,-0.0160922131089061,1.00744593934248,1.00615407053347,1.00623783699056,0.00397368709244272,0.32168359551967,71.5724,0.0263887637085229,9.2625,0.0375530999999992
1985,0.00744474569390263,0.0146483021628248,-0.0300005887008714,1.00983852282095,1.00493443127949,1.00697136828037,0.00090762872904282,0.320720501048576,71.9608,0.0240741890371874,8.47511111111111,0.0167870000000004
1985.25,0.00638054440001889,0.00675292515022585,0.0145033991592216,1.00641740833792,1.00459683127531,1.0084550849585,0.00576487634552736,0.315950356827487,72.2566333333333,0.0188567570600444,7.9243956043956,0.0180186000000001
1985.5,0.012534832303031,0.0161945057893482,-0.00946195763761537,1.00601285026248,1.00425923127112,1.0064848596512,0.000400198915714522,0.311180212606398,72.2217,0.012912096093264,7.90097826086957,0.0205571000000003
1985.75,0.00445445882667883,-0.000790124701727901,0.0332439818144268,1.00557636379792,1.00392163126694,1.00644307705529,0.00395699456420928,0.306410068385309,73.4270333333333,0.0121145784646135,8.10445652173913,0.0313585000000002
1986,0.00436021330101211,0.00376917003090282,-0.00522527734576617,1.00496211552824,1.00358403126276,1.00565079672796,-0.000781658975165023,0.301639924164221,73.8335666666667,-4.45546726179913e-05,7.82688888888889,0.0195684999999999
1986.25,0.00174292397647546,0.00808677650338696,-0.0203638068253138,1.00377878817808,1.00398420151629,1.00300075243924,-0.00510507964214879,0.303255348531215,73.4169333333333,0.000446895971408345,6.91846153846154,0.0143684000000001
1986.5,0.00667247469009391,0.0146830890436989,-0.030119094305129,1.0040951297406,1.00438437176982,1.00336511815031,0.00208000436867151,0.304870772898209,73.9274666666667,0.00671410201399159,6.20945652173913,0.0168293000000001
1986.75,0.00243077758830657,0.00318869927640764,6.40550388597561e-05,1.00542851084684,1.00478454202335,1.00706716722309,0.00355269930488422,0.306486197265204,74.7041666666667,0.0104300968185376,6.26673913043478,0.0184137
1987,0.0039219808126929,-0.00250543974714335,0.0231282274738591,1.00633680333399,1.00518471227688,1.00591280362711,0.00638131596734137,0.308101621632198,74.9226333333333,0.00997656379313128,6.22255555555556,0.0119181000000001
1987.25,0.00784837530870419,0.0106715151284589,-0.00236136605417059,1.00690231019127,1.00679168425374,1.00587804778419,0.00394286730072224,0.311493476965133,74.7905333333333,0.00636395938404366,6.65,0.00381199999999998
1987.5,0.00596095155801279,0.00867046287259754,-0.00253222104632744,1.00754150647538,1.0083986562306,1.00693559998624,0.00446464315914286,0.314885332298068,75.3244333333333,0.00520615820467185,6.8395652173913,0.0034999
1987.75,0.0145633821746252,-0.000347891388938759,0.0634556706505522,1.00793263328706,1.01000562820746,1.01013399914155,0.00679249801832693,0.318277187631003,76.5205333333333,0.00169258488958945,6.91967391304348,0.0155278000000001
1988,0.00242985008262409,0.0147877432777817,-0.0519193007221865,1.0078170086845,1.01161260018432,1.00431190032069,0.000770351569942207,0.321669042963939,78.769,-0.00515994023462696,6.66593406593407,0.0244412999999997
1988.25,0.0107621795676716,0.00506449955573629,0.0212556693877275,1.00968151014548,1.01055965891864,1.01034430483114,0.00588121104059036,0.328301871652696,78.6677333333333,0.00398701978540039,7.15494505494506,-0.00428419999999999
1988.5,0.00339925912598016,0.00640361912533072,0.00309715438571434,1.0118800675677,1.00950671765296,1.00848061619842,0.00264143365112268,0.334934700341454,79.8737333333333,0.0049438963266093,7.98347826086956,0.0207565000000003
1988.75,0.0110051401373288,0.00907407271854499,0.012913182898485,1.00860812957831,1.00845377638728,1.01119675798192,0.00771530135897036,0.341567529030211,81.5058666666667,0.00513263843837564,8.46847826086957,0.0128880000000002
1989,0.0073152045037399,0.00182917823082329,0.0305785407492918,1.01036932776522,1.0074008351216,1.01003989738566,0.00376944415088953,0.348200357718969,83.7262666666667,0.0010668323784353,9.44644444444444,0.0187375000000002
1989.25,0.00542417384915694,0.0024773147786612,-0.0118994083226225,1.01059398336889,1.00697101601226,1.00789161755544,-0.000364133811903145,0.35512753145969,87.9160666666667,-0.000348935166467612,9.72571428571429,0.0566655000000004
1989.5,0.00510487234557511,0.00735781312712591,-0.0112957532262614,1.00728156572625,1.00654119690292,1.00918530016385,0.0002747451947962,0.362054705200411,87.8284666666667,0.00350606849531232,9.08358695652174,-0.0017222
1989.75,-0.000254722909215133,0.00211358309063803,-0.00966880598650555,1.00709796059369,1.00611137779358,1.01010790277083,0.00143854473338534,0.368981878941132,81.8791666666667,0.00701845637797671,8.61445652173913,-0.0775284000000011
1990,0.00286942819043068,0.000381398251967369,0.00188202359253076,1.01072677117349,1.00568155868424,1.01232732585417,-0.0012321180837751,0.375909052681853,84.2205666666667,0.00468725573950657,7.89941938409301,0.0450767999999989
1990.25,0.00152064616879022,0.000939525560146315,-0.00178966527509861,1.01113796621145,1.00607357352562,1.00922880643762,-0.00262731059645693,0.378446489978256,84.6067,0.00732562203517784,7.85920934716497,0.00814850000000003
1990.5,-0.00164209801989346,0.00164682396359384,-0.0218825792037816,1.00853555208393,1.00646558836699,1.008494007292,-0.00553757955664791,0.38098392727466,85.0039,0.00224455018027658,7.53187565612434,0.0053044
1990.75,-0.0118547178639901,-0.0103456634873647,-0.0602765055537793,1.00741799680448,1.00685760320837,1.00713131061108,-0.00834651040812151,0.383521364571063,84.6602666666667,-0.000846488301146309,7.09578681582763,-0.00470829999999998
1991,-0.00682221478905465,-0.00589996107817026,-0.0359727293528183,1.0097470122365,1.00724961804975,1.0070808149081,-0.00831739576933943,0.386058801867466,84.8798666666667,0.00392808782563314,6.08432635947305,-0.00326939999999995
1991.25,0.00575080621466695,0.00623728325041695,-0.00201970186193101,1.00731042204456,1.00694764432776,1.0089400340005,-0.00734229514477835,0.381782569952926,83.5425,0.00919923165699199,5.54417762384384,-0.0284258000000002
1991.5,0.00260118814181487,0.00253398129382365,0.0171666880358572,1.00778304546118,1.00664567060577,1.00696866931609,-0.00148917269318227,0.377506338038385,84.8528666666667,-0.0101538646253774,5.22671194723356,-0.00525969999999996
1991.75,0.0007137872914873,-0.00326633152889322,0.0320788251742972,1.00591916909868,1.00634369688378,1.00503779402996,-0.00263346678881726,0.373230106123845,85.0668333333333,0.0111908367297104,4.31746796656031,-0.0110468
1992,0.00969056832368054,0.0163404419354869,-0.0208558996282386,1.00371034916837,1.00604172316179,1.00501254182354,-0.00201299973416669,0.368953874209304,82.4962,-0.00483054601616484,3.55314907661113,-0.0406564999999993
